"","mod_name","beta","std","t.value","p.value","CI.Lower_95CI","CI.Upper_95CI","dependent","factor","p.corrected","Sig"
"142","vol.ASEG.amygdala~dhea_timing", 2.046945e-02,0.03559030, 0.5751413744,0.5655559660,-0.0495222152, 0.0904611241,"vol.ASEG.amygdala","dhea_timing",0.881732087,FALSE
"143","vol.ASEG.aa~dhea_timing",-5.116805e-02,0.03861367,-1.3251278018,0.1859715204,-0.1271054534, 0.0247693610,"vol.ASEG.aa","dhea_timing",0.881732087,FALSE
"144","vol.ASEG.vedc~dhea_timing",-3.071835e-02,0.03341018,-0.9194309224,0.3584875741,-0.0964226091, 0.0349859045,"vol.ASEG.vedc","dhea_timing",0.881732087,FALSE
"145","bl.vol.ASEG.subcorticalgv~dhea_timing",-4.027516e-02,0.02955013,-1.3629434810,0.1737545783,-0.0981923434, 0.0176420327,"bl.vol.ASEG.subcorticalgv","dhea_timing",0.881732087,FALSE
"146","dtifa_fx~dhea_timing",-1.041427e-01,0.04526070,-2.3009514859,0.0220061622,-0.1931726913,-0.0151126416,"dtifa_fx","dhea_timing",0.462129406,FALSE
"147","dtifa_cgc~dhea_timing", 4.000511e-02,0.04247280, 0.9418994340,0.3469208358,-0.0435409903, 0.1235512056,"dtifa_cgc","dhea_timing",0.937716569,FALSE
"148","dtifa_cgh~dhea_timing",-7.322393e-02,0.04467530,-1.6390248862,0.1021440304,-0.1611024563, 0.0146545934,"dtifa_cgh","dhea_timing",0.937716569,FALSE
"149","dtifa_cst~dhea_timing", 1.615691e-02,0.04608200, 0.3506122754,0.7260989550,-0.0744886506, 0.1068024786,"dtifa_cst","dhea_timing",0.961385078,FALSE
"150","dtifa_atr~dhea_timing",-8.575472e-03,0.04361783,-0.1966047487,0.8442557168,-0.0943738946, 0.0772229503,"dtifa_atr","dhea_timing",0.961385078,FALSE
"151","dtifa_unc~dhea_timing",-2.719688e-03,0.04109107,-0.0661868421,0.9472684361,-0.0835478456, 0.0781084697,"dtifa_unc","dhea_timing",0.978326418,FALSE
"152","dtifa_ilf~dhea_timing",-2.547147e-02,0.04720214,-0.5396253602,0.5898128485,-0.1183204013, 0.0673774624,"dtifa_ilf","dhea_timing",0.952774601,FALSE
"153","dtifa_ifo~dhea_timing",-4.817896e-02,0.04389913,-1.0974925635,0.2732120133,-0.1345307104, 0.0381727837,"dtifa_ifo","dhea_timing",0.937716569,FALSE
"154","dtifa_slf~dhea_timing", 3.784100e-02,0.04200834, 0.9007971535,0.3683413751,-0.0447914910, 0.1204734853,"dtifa_slf","dhea_timing",0.937716569,FALSE
"155","dtifa_tslf~dhea_timing", 3.196917e-02,0.04307178, 0.7422300688,0.4584664913,-0.0527551492, 0.1166934911,"dtifa_tslf","dhea_timing",0.937716569,FALSE
"156","dtifa_pslf~dhea_timing", 4.319368e-02,0.04048726, 1.0668460040,0.2868073271,-0.0364467719, 0.1228341234,"dtifa_pslf","dhea_timing",0.937716569,FALSE
"157","dtifa_scs~dhea_timing",-3.270595e-02,0.04315739,-0.7578295827,0.4490841779,-0.1175986602, 0.0521867688,"dtifa_scs","dhea_timing",0.937716569,FALSE
"158","dtifa_fscs~dhea_timing",-1.680641e-02,0.04459429,-0.3768735143,0.7065055034,-0.1045255808, 0.0709127661,"dtifa_fscs","dhea_timing",0.961385078,FALSE
"159","dtifa_pscs~dhea_timing",-2.529207e-02,0.04308427,-0.5870371596,0.5575729840,-0.1100409472, 0.0594568155,"dtifa_pscs","dhea_timing",0.937716569,FALSE
"160","dtifa_sifc~dhea_timing",-7.250333e-02,0.04453146,-1.6281371583,0.1044330667,-0.1600989181, 0.0150922574,"dtifa_sifc","dhea_timing",0.937716569,FALSE
"161","dtifa_ifsfc~dhea_timing", 4.056496e-02,0.04124748, 0.9834532053,0.3260920525,-0.0405708622, 0.1217007920,"dtifa_ifsfc","dhea_timing",0.937716569,FALSE
"162","dtifa_fxcut~dhea_timing",-4.436435e-02,0.04697120,-0.9445011076,0.3455923074,-0.1367590328, 0.0480303239,"dtifa_fxcut","dhea_timing",0.937716569,FALSE
